Meteorite Hills,1082,15578,LL5,17,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1083,15579,LL5,9.7,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1084,15580,LL5,8.3,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1085,15581,H5,29.5,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1086,15582,LL5,9.8,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1087,15583,CM2,1.6,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,1088,15584,H6,34.2,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1089,15585,H6,21,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1090,15586,H6,33.6,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1091,15587,H6,25.7,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1092,15588,H5,0.6,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1093,15589,L5,12.4,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1094,15590,H5,14.5,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1095,15591,H5,8.9,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1096,15592,LL5,17.9,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1097,15593,L6,36.2,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1098,15594,L6,9.3,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1099,15595,H6,16.3,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1100,15596,L6,15.1,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1101,15597,H6,36.8,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1102,15598,H5,7.1,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1103,15599,H6,22.9,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1104,15600,H5,19.8,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1105,15601,LL5,10.6,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1106,15602,LL4,45.7,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1107,15603,H6,16.3,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1108,15604,LL6,20.2,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1109,15605,L6,12,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
